dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,0.0,0.0,0.1,4.0,0.01,10000,10,0.406,0.0041
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.2,0.4,0.0,0.1,4.0,0.01,10000,10,0.5407,0.0056
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,1.0,0.4,0.1,4.0,0.01,10000,10,0.7647,0.0125
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.0,1.0,0.4,0.1,4.0,0.01,10000,10,0.8805,0.043
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,-0.2,0.8,0.1,4.0,0.01,10000,10,0.7576,0.0714
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,-0.2,0.0,0.1,4.0,0.01,10000,10,0.453,0.0056
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.0,-1.0,0.6,0.1,4.0,0.01,10000,10,0.5492,0.0312
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.8,-0.8,0.4,0.1,4.0,0.01,10000,10,0.7533,0.1283
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.2,-0.4,1.0,0.1,4.0,0.01,10000,10,0.5408,0.0214
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],0.2,-0.8,0.0,0.1,4.0,0.01,10000,10,0.4532,0.0049
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.4,0.2,0.2,0.1,4.0,0.01,10000,10,0.7152,0.0205
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],1.4,0.2,0.8,0.1,4.0,0.01,10000,10,0.8412,0.0185
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,0.0,0.8,0.1,4.0,0.01,10000,10,0.8276,0.0672
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.6,1.0,1.0,0.1,4.0,0.01,10000,10,0.7983,0.0369
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.2,-0.2,0.8,0.1,4.0,0.01,10000,10,0.8561,0.088
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,-0.4,0.0,0.1,4.0,0.01,10000,10,0.4531,0.0045
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.6,-0.6,0.6,0.1,4.0,0.01,10000,10,0.7891,0.0948
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.8,-0.6,1.0,0.1,4.0,0.01,10000,10,0.8596,0.0709
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.8,1.0,0.4,0.1,4.0,0.01,10000,10,0.9534,0.0137
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.6,0.4,0.4,0.1,4.0,0.01,10000,10,0.6779,0.0176
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.8,-0.2,1.0,0.1,4.0,0.01,10000,10,0.5444,0.025
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,0.6,0.0,0.1,4.0,0.01,10000,10,0.4872,0.0092
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,-0.6,0.2,0.1,4.0,0.01,10000,10,0.6412,0.0318
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.0,1.0,0.6,0.1,4.0,0.01,10000,10,0.6806,0.0209
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.6,-0.6,0.0,0.1,4.0,0.01,10000,10,0.4534,0.0059
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],0.8,-0.8,0.8,0.1,4.0,0.01,10000,10,0.8798,0.1041
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.4,0.4,0.6,0.1,4.0,0.01,10000,10,0.762,0.0571
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.0,0.0,0.8,0.1,4.0,0.01,10000,10,0.9347,0.0268
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,0.8,0.0,0.1,4.0,0.01,10000,10,0.4563,0.0081
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.8,0.4,0.4,0.1,4.0,0.01,10000,10,0.872,0.016
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.0,-1.0,0.4,0.1,4.0,0.01,10000,10,0.8281,0.0484
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.6,0.6,0.2,0.1,4.0,0.01,10000,10,0.6093,0.0237
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.8,0.2,0.2,0.1,4.0,0.01,10000,10,0.7633,0.0579
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.4,-0.2,0.4,0.1,4.0,0.01,10000,10,0.8578,0.0616
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-0.4,0.4,0.1,4.0,0.01,10000,10,0.7722,0.0588
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.0,-0.4,0.0,0.1,4.0,0.01,10000,10,0.4078,0.0067
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.4,0.8,1.0,0.1,4.0,0.01,10000,10,0.9711,0.0086
